timestamp,voltage,temperature,current,soc
2026-03-31T21:40:50.099705,20050,25,1,79
2026-03-31T21:40:52.781499,20052,25,1,79
2026-03-31T21:40:55.395732,20053,25,1,79
2026-03-31T21:40:58.075852,20053,25,1,79
2026-03-31T21:41:00.702119,20052,25,1,79
2026-03-31T21:41:03.386715,20052,25,0,79
2026-03-31T21:41:06.019373,20053,25,0,79
2026-03-31T21:41:08.692698,20052,25,0,79
2026-03-31T21:41:11.309590,20053,25,0,79
2026-03-31T21:41:13.990980,20053,25,1,79
2026-03-31T21:41:16.618037,20053,25,0,79
2026-03-31T21:41:19.298491,20053,25,0,79
2026-03-31T21:41:21.921989,20053,25,0,79
2026-03-31T21:41:24.605214,20053,25,0,79
2026-03-31T21:41:27.237442,20053,25,0,79
2026-03-31T21:41:29.916977,20053,25,0,79
2026-03-31T21:41:32.542731,20053,25,0,79
2026-03-31T21:41:35.230653,20053,25,1,79
2026-03-31T21:41:37.855213,20053,25,0,79
2026-03-31T21:41:40.539663,20053,25,0,79
2026-03-31T21:41:43.164991,20054,25,0,79
2026-03-31T21:41:45.851726,20053,25,0,79
2026-03-31T21:41:48.468982,20054,25,0,79
2026-03-31T21:41:51.156247,20055,25,0,79
2026-03-31T21:41:53.789115,20053,25,0,79
2026-03-31T21:41:56.472746,20055,25,0,79
2026-03-31T21:41:59.099235,20055,25,0,79
2026-03-31T21:42:01.788131,20055,25,0,79
2026-03-31T21:42:04.406367,20054,25,0,79
2026-03-31T21:42:07.090187,20054,25,1,79
2026-03-31T21:42:09.722257,20054,25,0,79
2026-03-31T21:42:12.412859,20054,25,0,79
2026-03-31T21:42:15.039849,20055,25,0,79
2026-03-31T21:42:17.732438,20054,25,0,79
2026-03-31T21:42:20.364784,20057,25,0,79
2026-03-31T21:42:23.053109,20056,25,0,79
2026-03-31T21:42:25.681959,20055,25,0,79
2026-03-31T21:42:28.370074,20056,25,0,79
2026-03-31T21:42:30.999265,20056,25,0,79
2026-03-31T21:42:33.690878,20056,25,0,79
2026-03-31T21:42:36.314788,20055,25,0,79
2026-03-31T21:42:38.995013,20057,25,0,79
2026-03-31T21:42:41.623231,20057,25,0,79
2026-03-31T21:42:44.312431,20056,25,0,79
2026-03-31T21:42:46.947315,20057,25,0,79
2026-03-31T21:42:49.637138,20056,25,0,79
2026-03-31T21:42:52.265228,20058,25,0,79
2026-03-31T21:42:54.958239,20057,25,0,79
2026-03-31T21:42:57.587815,20058,25,0,79
2026-03-31T21:43:00.278843,20058,25,0,79
2026-03-31T21:43:02.908669,20057,25,0,79
2026-03-31T21:43:05.595911,20058,25,0,79
2026-03-31T21:43:08.225544,20057,25,0,79
2026-03-31T21:43:10.908277,20058,25,0,79
2026-03-31T21:43:13.544073,20058,25,0,79
2026-03-31T21:43:16.238496,20058,25,0,79
2026-03-31T21:43:18.868725,20058,25,0,79
2026-03-31T21:43:21.555272,20058,25,0,79
