timestamp,voltage,temperature,current,soc,dt_seconds,runtime_left_minutes,abs_current,power,voltage_lag1,current_lag1,temperature_lag1,avg_voltage_5,avg_current_5,avg_temp_5,d_voltage,d_current,d_temperature
29:19.2,20025,25,230,80,2.637428,3495,230,4605750,20026,230,25,20025.8,230,25,-1,0,0
29:21.8,20026,25,230,80,2.577873,3495,230,4605980,20025,230,25,20025.8,230,25,1,0,0
29:24.4,20024,25,230,80,2.640432,3495,230,4605520,20026,230,25,20025.6,230,25,-2,0,0
29:27.0,20024,25,230,80,2.578135,3495,230,4605520,20024,230,25,20025,230,25,0,0,0
29:29.6,20026,25,230,80,2.639509,3495,230,4605980,20024,230,25,20025,230,25,2,0,0
29:32.2,20025,25,230,80,2.577821,3495,230,4605750,20026,230,25,20025,230,25,-1,0,0
29:34.8,20025,25,230,80,2.63324,3495,230,4605750,20025,230,25,20024.8,230,25,0,0,0
29:37.4,20026,25,230,80,2.579579,3495,230,4605980,20025,230,25,20025.2,230,25,1,0,0
29:40.1,20024,25,230,80,2.622704,3495,230,4605520,20026,230,25,20025.2,230,25,-2,0,0
29:42.6,20027,25,230,80,2.584433,3495,230,4606210,20024,230,25,20025.4,230,25,3,0,0
29:45.3,20023,25,230,80,2.620252,3495,230,4605290,20027,230,25,20025,230,25,-4,0,0
29:47.8,20024,25,230,80,2.580333,3495,230,4605520,20023,230,25,20024.8,230,25,1,0,0
29:50.5,20024,25,231,80,2.625108,3480,231,4625544,20024,230,25,20024.4,230.2,25,0,1,0
29:53.0,20022,25,230,80,2.579953,3495,230,4605060,20024,231,25,20024,230.2,25,-2,-1,0
29:55.7,20023,25,230,80,2.629142,3495,230,4605290,20022,230,25,20023.2,230.2,25,1,0,0
29:58.2,20025,25,230,80,2.574967,3495,230,4605750,20023,230,25,20023.6,230.2,25,2,0,0
30:00.9,20025,25,230,80,2.642208,3495,230,4605750,20025,230,25,20023.8,230.2,25,0,0,0
30:03.5,20025,25,230,80,2.581038,3495,230,4605750,20025,230,25,20024,230,25,0,0,0
30:06.1,20024,25,230,80,2.646263,3495,230,4605520,20025,230,25,20024.4,230,25,-1,0,0
30:08.7,20026,25,230,80,2.581398,3495,230,4605980,20024,230,25,20025,230,25,2,0,0
30:11.3,20025,25,230,80,2.641834,3495,230,4605750,20026,230,25,20025,230,25,-1,0,0
30:13.9,20022,25,230,80,2.582512,3495,230,4605060,20025,230,25,20024.4,230,25,-3,0,0
30:16.6,20022,25,230,80,2.629792,3495,230,4605060,20022,230,25,20023.8,230,25,0,0,0
30:19.1,20024,25,230,80,2.581202,3495,230,4605520,20022,230,25,20023.8,230,25,2,0,0
30:21.8,20023,25,231,80,2.624295,3480,231,4625313,20024,230,25,20023.2,230.2,25,-1,1,0
30:24.3,20023,25,231,80,2.575345,3480,231,4625313,20023,231,25,20022.8,230.4,25,0,0,0
30:27.0,20023,25,231,80,2.626603,3480,231,4625313,20023,231,25,20023,230.6,25,0,0,0
30:29.5,20022,25,231,80,2.588353,3480,231,4625082,20023,231,25,20023,230.8,25,-1,0,0
30:32.2,20023,25,231,80,2.621413,3480,231,4625313,20022,231,25,20022.8,231,25,1,0,0
30:34.8,20022,25,231,80,2.589699,3480,231,4625082,20023,231,25,20022.6,231,25,-1,0,0
30:37.4,20022,25,230,80,2.621473,3495,230,4605060,20022,231,25,20022.4,230.8,25,0,-1,0
30:40.0,20022,25,230,80,2.582824,3495,230,4605060,20022,230,25,20022.2,230.6,25,0,0,0
30:42.6,20022,25,231,80,2.623358,3480,231,4625082,20022,230,25,20022.2,230.6,25,0,1,0
30:45.2,20021,25,231,80,2.584443,3480,231,4624851,20022,231,25,20021.8,230.6,25,-1,0,0
30:47.8,20022,25,231,80,2.64756,3480,231,4625082,20021,231,25,20021.8,230.6,25,1,0,0
30:50.4,20021,25,231,80,2.590222,3480,231,4624851,20022,231,25,20021.6,230.8,25,-1,0,0
30:53.0,20023,25,231,80,2.642465,3480,231,4625313,20021,231,25,20021.8,231,25,2,0,0
30:55.6,20020,25,231,80,2.589964,3480,231,4624620,20023,231,25,20021.4,231,25,-3,0,0
30:58.3,20021,25,231,80,2.628931,3480,231,4624851,20020,231,25,20021.4,231,25,1,0,0
31:00.9,20023,25,231,80,2.5846,3480,231,4625313,20021,231,25,20021.6,231,25,2,0,0
31:03.5,20020,25,231,80,2.632687,3480,231,4624620,20023,231,25,20021.4,231,25,-3,0,0
31:06.1,20021,25,231,80,2.58398,3480,231,4624851,20020,231,25,20021,231,25,1,0,0
31:08.7,20019,25,231,80,2.646506,3480,231,4624389,20021,231,25,20020.8,231,25,-2,0,0
31:11.3,20020,25,231,80,2.591847,3480,231,4624620,20019,231,25,20020.6,231,25,1,0,0
31:14.0,20020,25,231,80,2.642502,3480,231,4624620,20020,231,25,20020,231,25,0,0,0
31:16.5,20021,25,231,80,2.59022,3480,231,4624851,20020,231,25,20020.2,231,25,1,0,0
31:19.2,20022,25,231,80,2.620828,3480,231,4625082,20021,231,25,20020.4,231,25,1,0,0
31:21.7,20022,25,231,80,2.588457,3480,231,4625082,20022,231,25,20021,231,25,0,0,0
31:24.4,20020,25,231,80,2.615535,3480,231,4624620,20022,231,25,20021,231,25,-2,0,0
31:27.0,20020,25,231,80,2.586109,3480,231,4624620,20020,231,25,20021,231,25,0,0,0
31:29.6,20021,25,231,80,2.620448,3480,231,4624851,20020,231,25,20021,231,25,1,0,0
31:32.2,20020,25,231,80,2.586765,3480,231,4624620,20021,231,25,20020.6,231,25,-1,0,0
31:34.8,20019,25,231,80,2.620227,3480,231,4624389,20020,231,25,20020,231,25,-1,0,0
31:37.4,20021,25,231,80,2.579025,3480,231,4624851,20019,231,25,20020.2,231,25,2,0,0
31:40.0,20019,25,231,80,2.649798,3480,231,4624389,20021,231,25,20020,231,25,-2,0,0
31:42.6,20018,25,231,80,2.586983,3480,231,4624158,20019,231,25,20019.4,231,25,-1,0,0
31:45.2,20021,25,231,80,2.647821,3480,231,4624851,20018,231,25,20019.6,231,25,3,0,0
31:47.8,20019,25,231,80,2.587054,3480,231,4624389,20021,231,25,20019.6,231,25,-2,0,0
31:50.5,20020,25,231,80,2.630339,3480,231,4624620,20019,231,25,20019.4,231,25,1,0,0
31:53.0,20019,25,231,80,2.587027,3480,231,4624389,20020,231,25,20019.4,231,25,-1,0,0
31:55.7,20020,25,231,80,2.622112,3480,231,4624620,20019,231,25,20019.8,231,25,1,0,0
31:58.3,20019,25,231,80,2.581195,3480,231,4624389,20020,231,25,20019.4,231,25,-1,0,0
32:00.9,20019,25,231,80,2.618119,3480,231,4624389,20019,231,25,20019.4,231,25,0,0,0
32:03.5,20018,25,231,80,2.588693,3480,231,4624158,20019,231,25,20019,231,25,-1,0,0
32:06.1,20019,25,231,80,2.639608,3480,231,4624389,20018,231,25,20019,231,25,1,0,0
32:08.7,20019,25,231,80,2.595649,3480,231,4624389,20019,231,25,20018.8,231,25,0,0,0
32:11.3,20020,25,231,80,2.649895,3480,231,4624620,20019,231,25,20019,231,25,1,0,0
32:13.9,20017,25,231,80,2.595045,3480,231,4623927,20020,231,25,20018.6,231,25,-3,0,0
32:16.6,20017,25,231,80,2.645425,3480,231,4623927,20017,231,25,20018.4,231,25,0,0,0
32:19.2,20017,25,231,80,2.589108,3480,231,4623927,20017,231,25,20018,231,25,0,0,0
32:21.8,20019,25,231,80,2.651672,3480,231,4624389,20017,231,25,20018,231,25,2,0,0
32:24.4,20017,25,231,80,2.591709,3480,231,4623927,20019,231,25,20017.4,231,25,-2,0,0
32:27.1,20018,25,231,80,2.645232,3480,231,4624158,20017,231,25,20017.6,231,25,1,0,0
32:29.7,20017,25,231,80,2.592199,3480,231,4623927,20018,231,25,20017.6,231,25,-1,0,0
32:32.3,20016,25,231,80,2.618952,3480,231,4623696,20017,231,25,20017.4,231,25,-1,0,0
32:34.9,20016,25,231,80,2.590761,3480,231,4623696,20016,231,25,20016.8,231,25,0,0,0
32:37.5,20017,25,231,80,2.64891,3480,231,4623927,20016,231,25,20016.8,231,25,1,0,0
32:40.1,20015,25,231,80,2.591128,3480,231,4623465,20017,231,25,20016.2,231,25,-2,0,0
32:42.8,20016,25,231,80,2.649581,3480,231,4623696,20015,231,25,20016,231,25,1,0,0
32:45.3,20017,25,231,80,2.597577,3480,231,4623927,20016,231,25,20016.2,231,25,1,0,0
32:48.0,20016,25,231,80,2.640425,3480,231,4623696,20017,231,25,20016.2,231,25,-1,0,0
32:50.6,20015,25,231,80,2.595764,3480,231,4623465,20016,231,25,20015.8,231,25,-1,0,0
32:53.2,20016,25,231,80,2.646961,3480,231,4623696,20015,231,25,20016,231,25,1,0,0
32:55.8,20015,25,231,80,2.593315,3480,231,4623465,20016,231,25,20015.8,231,25,-1,0,0
32:58.5,20015,25,231,80,2.637026,3480,231,4623465,20015,231,25,20015.4,231,25,0,0,0
33:01.1,20015,25,231,80,2.591976,3480,231,4623465,20015,231,25,20015.2,231,25,0,0,0
33:03.7,20015,25,231,80,2.645177,3480,231,4623465,20015,231,25,20015.2,231,25,0,0,0
33:06.3,20015,25,231,80,2.592776,3480,231,4623465,20015,231,25,20015,231,25,0,0,0
33:08.9,20015,25,231,80,2.652778,3480,231,4623465,20015,231,25,20015,231,25,0,0,0
33:11.5,20014,25,232,80,2.592448,3465,232,4643248,20015,231,25,20014.8,231.2,25,-1,1,0
33:14.2,20015,25,232,80,2.655921,3465,232,4643480,20014,232,25,20014.8,231.4,25,1,0,0
33:16.8,20015,25,231,80,2.593382,3480,231,4623465,20015,232,25,20014.8,231.4,25,0,-1,0
33:19.4,20014,25,231,80,2.655336,3480,231,4623234,20015,231,25,20014.6,231.4,25,-1,0,0
33:22.0,20014,25,231,80,2.599111,3480,231,4623234,20014,231,25,20014.4,231.4,25,0,0,0
33:24.7,20017,25,232,80,2.628905,3465,232,4643944,20014,231,25,20015,231.4,25,3,1,0
33:27.3,20015,25,231,80,2.598964,3480,231,4623465,20017,232,25,20015,231.2,25,-2,-1,0
33:29.9,20015,25,232,80,2.65163,3465,232,4643480,20015,231,25,20015,231.4,25,0,1,0
33:32.5,20014,25,232,80,2.593896,3465,232,4643248,20015,232,25,20015,231.6,25,-1,0,0
33:35.2,20013,25,232,80,2.652371,3465,232,4643016,20014,232,25,20014.8,231.8,25,-1,0,0
33:37.8,20013,25,232,80,2.594926,3465,232,4643016,20013,232,25,20014,231.8,25,0,0,0
33:40.4,20013,25,232,80,2.630451,3465,232,4643016,20013,232,25,20013.6,232,25,0,0,0
33:43.0,20014,25,232,80,2.594458,3465,232,4643248,20013,232,25,20013.4,232,25,1,0,0
33:45.6,20013,25,232,80,2.649301,3465,232,4643016,20014,232,25,20013.2,232,25,-1,0,0
33:48.2,20013,25,232,80,2.603285,3465,232,4643016,20013,232,25,20013.2,232,25,0,0,0
33:50.9,20014,25,232,80,2.656909,3465,232,4643248,20013,232,25,20013.4,232,25,1,0,0
33:53.5,20012,25,232,80,2.597541,3465,232,4642784,20014,232,25,20013.2,232,25,-2,0,0
33:56.2,20013,25,232,80,2.6556,3465,232,4643016,20012,232,25,20013,232,25,1,0,0
33:58.7,20013,25,232,80,2.59747,3465,232,4643016,20013,232,25,20013,232,25,0,0,0
34:01.4,20012,25,231,79,2.626628,3437,231,4622772,20013,232,25,20012.8,231.8,25,-1,-1,0
34:04.0,20014,25,232,79,2.596341,3422,232,4643248,20012,231,25,20012.8,231.8,25,2,1,0
34:06.6,20012,25,232,79,2.653531,3422,232,4642784,20014,232,25,20012.8,231.8,25,-2,0,0
34:09.2,20010,25,232,79,2.5964,3422,232,4642320,20012,232,25,20012.2,231.8,25,-2,0,0
34:11.9,20011,25,232,79,2.645744,3422,232,4642552,20010,232,25,20011.8,231.8,25,1,0,0
34:14.5,20011,25,232,79,2.602109,3422,232,4642552,20011,232,25,20011.6,232,25,0,0,0
34:17.1,20012,25,232,79,2.656261,3422,232,4642784,20011,232,25,20011.2,232,25,1,0,0
34:19.7,20011,25,232,79,2.5973,3422,232,4642552,20012,232,25,20011,232,25,-1,0,0
34:22.4,20011,25,232,79,2.644299,3422,232,4642552,20011,232,25,20011.2,232,25,0,0,0
34:25.0,20010,25,232,79,2.599415,3422,232,4642320,20011,232,25,20011,232,25,-1,0,0
34:27.6,20012,25,232,79,2.652701,3422,232,4642784,20010,232,25,20011.2,232,25,2,0,0
34:30.2,20011,25,231,79,2.597882,3437,231,4622541,20012,232,25,20011,231.8,25,-1,-1,0
34:32.9,20011,25,231,79,2.654247,3437,231,4622541,20011,231,25,20011,231.6,25,0,0,0
34:35.5,20009,25,232,79,2.598433,3422,232,4642088,20011,231,25,20010.6,231.6,25,-2,1,0
34:38.1,20011,25,232,79,2.632432,3422,232,4642552,20009,232,25,20010.8,231.6,25,2,0,0
34:40.7,20010,25,232,79,2.598174,3422,232,4642320,20011,232,25,20010.4,231.6,25,-1,0,0
34:43.4,20010,25,232,79,2.655275,3422,232,4642320,20010,232,25,20010.2,231.8,25,0,0,0
34:46.0,20010,25,231,79,2.598553,3437,231,4622310,20010,232,25,20010,231.8,25,0,-1,0
34:48.6,20010,25,232,79,2.651156,3422,232,4642320,20010,231,25,20010.2,231.8,25,0,1,0
34:51.2,20010,25,231,79,2.605661,3437,231,4622310,20010,232,25,20010,231.6,25,0,-1,0
34:53.9,20009,25,231,79,2.655568,3437,231,4622079,20010,231,25,20009.8,231.4,25,-1,0,0
34:56.5,20010,25,231,79,2.599769,3437,231,4622310,20009,231,25,20009.8,231.2,25,1,0,0
34:59.1,20009,25,231,79,2.655225,3437,231,4622079,20010,231,25,20009.6,231.2,25,-1,0,0
35:01.7,20008,25,231,79,2.600623,3437,231,4621848,20009,231,25,20009.2,231,25,-1,0,0
35:04.4,20009,25,231,79,2.660886,3437,231,4622079,20008,231,25,20009,231,25,1,0,0
35:07.0,20008,25,231,79,2.605752,3437,231,4621848,20009,231,25,20008.8,231,25,-1,0,0
35:09.6,20008,25,231,79,2.656357,3437,231,4621848,20008,231,25,20008.4,231,25,0,0,0
35:12.2,20008,25,232,79,2.601244,3422,232,4641856,20008,231,25,20008.2,231.2,25,0,1,0
35:14.9,20007,25,231,79,2.663744,3437,231,4621617,20008,232,25,20008,231.2,25,-1,-1,0
35:17.5,20009,25,232,79,2.600933,3422,232,4642088,20007,231,25,20008,231.4,25,2,1,0
35:20.2,20007,25,232,79,2.658463,3422,232,4641624,20009,232,25,20007.8,231.6,25,-2,0,0
35:22.8,20008,25,232,79,2.608451,3422,232,4641856,20007,232,25,20007.8,231.8,25,1,0,0
35:25.4,19801,25,382,79,2.661559,2078,382,7563982,20008,232,25,19966.4,261.8,25,-207,150,0
35:28.0,19797,25,509,79,2.601677,1559,509,10076673,19801,382,25,19924.4,317.4,25,-4,127,0
35:30.7,19790,25,664,79,2.641064,1195,664,13140560,19797,509,25,19880.6,403.8,25,-7,155,0
35:33.3,19779,25,792,79,2.601595,1002,792,15664968,19790,664,25,19835,515.8,25,-11,128,0
35:35.9,19696,25,889,79,2.660335,893,889,17509744,19779,792,25,19772.6,647.2,25,-83,97,0
35:38.5,19752,25,1042,79,2.606546,761,1042,20581584,19696,889,25,19762.8,779.2,25,56,153,0
35:41.2,19702,25,1150,79,2.66184,690,1150,22657300,19752,1042,25,19743.8,907.4,25,-50,108,0
35:43.8,19653,25,1300,79,2.606833,610,1300,25548900,19702,1150,25,19716.4,1034.6,25,-49,150,0
35:46.5,19739,25,1315,79,2.65182,603,1315,25956785,19653,1300,25,19708.4,1139.2,25,86,15,0
35:49.1,19563,25,1360,79,2.602694,583,1360,26605680,19739,1315,25,19681.8,1233.4,25,-176,45,0
35:51.7,19574,25,1522,79,2.661789,521,1522,29791628,19563,1360,25,19646.2,1329.4,25,11,162,0
35:54.3,19569,25,1644,79,2.599301,482,1644,32171436,19574,1522,25,19619.6,1428.2,25,-5,122,0
35:57.0,19558,25,1713,79,2.64909,463,1713,33502854,19569,1644,25,19600.6,1510.8,25,-11,69,0
35:59.6,19552,25,1798,79,2.60932,441,1798,35154496,19558,1713,25,19563.2,1607.4,25,-6,85,0
36:02.3,19545,25,1867,79,2.66024,425,1867,36490515,19552,1798,25,19559.6,1708.8,25,-7,69,0
36:04.9,19542,25,1906,79,2.603405,416,1906,37247052,19545,1867,25,19553.2,1785.6,25,-3,39,0
36:07.5,19534,25,1953,79,2.665323,406,1953,38149902,19542,1906,25,19546.2,1847.4,25,-8,47,0
36:10.1,19528,25,1990,79,2.603735,398,1990,38860720,19534,1953,25,19540.2,1902.8,25,-6,37,0
36:12.8,19523,25,2011,79,2.649409,394,2011,39260753,19528,1990,25,19534.4,1945.4,25,-5,21,0
36:15.4,19519,25,2036,79,2.598263,389,2036,39740684,19523,2011,25,19529.2,1979.2,25,-4,25,0
36:18.0,19875,25,1866,79,2.664644,425,1866,37086750,19519,2036,25,19595.8,1971.2,25,356,-170,0
36:20.6,19897,25,1,79,2.609379,793950,1,19897,19875,1866,25,19668.4,1580.8,25,22,-1865,0
36:23.3,19912,25,0,79,2.642191,,0,0,19897,1,25,19745.2,1182.8,25,15,-1,0
36:25.9,19922,25,0,79,2.611074,,0,0,19912,0,25,19825,780.6,25,10,0,0
36:28.6,19932,25,0,79,2.662944,,0,0,19922,0,25,19907.6,373.4,25,10,0,0
36:31.2,19938,25,1,79,2.612779,793950,1,19938,19932,0,25,19920.2,0.4,25,6,1,0
36:33.8,19941,25,0,79,2.667169,,0,0,19938,1,25,19929,0.2,25,3,-1,0
36:36.4,19947,25,1,79,2.598386,793950,1,19947,19941,0,25,19936,0.4,25,6,1,0
36:39.1,19955,25,1,79,2.640825,793950,1,19955,19947,1,25,19942.6,0.6,25,8,0,0
36:41.7,19957,25,1,79,2.612924,793950,1,19957,19955,1,25,19947.6,0.8,25,2,0,0
36:44.4,19962,25,1,79,2.666206,793950,1,19962,19957,1,25,19952.4,0.8,25,5,0,0
36:47.0,19967,25,1,79,2.609293,793950,1,19967,19962,1,25,19957.6,1,25,5,0,0
36:49.6,19970,25,1,79,2.664989,793950,1,19970,19967,1,25,19962.2,1,25,3,0,0
36:52.2,19970,25,1,79,2.60744,793950,1,19970,19970,1,25,19965.2,1,25,0,0,0
36:54.9,19977,25,1,79,2.659116,793950,1,19977,19970,1,25,19969.2,1,25,7,0,0
36:57.5,19979,25,1,79,2.613436,793950,1,19979,19977,1,25,19972.6,1,25,2,0,0
37:00.2,19982,25,1,79,2.666573,793950,1,19982,19979,1,25,19975.6,1,25,3,0,0
37:02.8,19985,25,1,79,2.609105,793950,1,19985,19982,1,25,19978.6,1,25,3,0,0
37:05.5,19987,25,1,79,2.662418,793950,1,19987,19985,1,25,19982,1,25,2,0,0
37:08.1,19987,25,1,79,2.607455,793950,1,19987,19987,1,25,19984,1,25,0,0,0
37:10.7,19992,25,1,79,2.670158,793950,1,19992,19987,1,25,19986.6,1,25,5,0,0
37:13.3,19994,25,1,79,2.608809,793950,1,19994,19992,1,25,19989,1,25,2,0,0
37:16.0,19995,25,0,79,2.643209,,0,0,19994,1,25,19991,0.8,25,1,-1,0
37:18.6,19997,25,0,79,2.610815,,0,0,19995,0,25,19993,0.6,25,2,0,0
37:21.3,20000,25,0,79,2.668712,,0,0,19997,0,25,19995.6,0.4,25,3,0,0
37:23.9,20000,25,1,79,2.611327,793950,1,20000,20000,0,25,19997.2,0.4,25,0,1,0
37:26.5,20003,25,1,79,2.666146,793950,1,20003,20000,1,25,19999,0.4,25,3,0,0
37:29.2,20006,25,1,79,2.619657,793950,1,20006,20003,1,25,20001.2,0.6,25,3,0,0
37:31.8,20006,25,0,79,2.667914,,0,0,20006,1,25,20003,0.6,25,0,-1,0
37:34.4,20008,25,0,79,2.60384,,0,0,20006,0,25,20004.6,0.6,25,2,0,0
37:37.1,20010,25,0,79,2.668635,,0,0,20008,0,25,20006.6,0.4,25,2,0,0
37:39.7,20012,25,0,79,2.611496,,0,0,20010,0,25,20008.4,0.2,25,2,0,0
37:42.4,20013,25,0,79,2.66368,,0,0,20012,0,25,20009.8,0,25,1,0,0
37:45.0,20015,25,0,79,2.610747,,0,0,20013,0,25,20011.6,0,25,2,0,0
37:47.7,20015,25,0,79,2.671309,,0,0,20015,0,25,20013,0,25,0,0,0
37:50.3,20018,25,0,79,2.614311,,0,0,20015,0,25,20014.6,0,25,3,0,0
37:52.9,20018,25,0,79,2.666002,,0,0,20018,0,25,20015.8,0,25,0,0,0
37:55.5,20018,25,0,79,2.610482,,0,0,20018,0,25,20016.8,0,25,0,0,0
37:58.2,20018,25,0,79,2.659595,,0,0,20018,0,25,20017.4,0,25,0,0,0
38:00.8,20023,25,0,79,2.61258,,0,0,20018,0,25,20019,0,25,5,0,0
38:03.5,20023,25,0,79,2.649085,,0,0,20023,0,25,20020,0,25,0,0,0
38:06.1,20023,25,0,79,2.610869,,0,0,20023,0,25,20021,0,25,0,0,0
38:08.7,20025,25,0,79,2.66907,,0,0,20023,0,25,20022.4,0,25,2,0,0
38:11.4,20024,25,0,79,2.602986,,0,0,20025,0,25,20023.6,0,25,-1,0,0
38:14.0,20028,25,0,79,2.63916,,0,0,20024,0,25,20024.6,0,25,4,0,0
38:16.6,20028,25,0,79,2.616383,,0,0,20028,0,25,20025.6,0,25,0,0,0
38:19.3,20028,25,0,79,2.674379,,0,0,20028,0,25,20026.6,0,25,0,0,0
38:21.9,20028,25,0,79,2.611909,,0,0,20028,0,25,20027.2,0,25,0,0,0
38:24.6,20028,25,0,79,2.670345,,0,0,20028,0,25,20028,0,25,0,0,0
38:27.2,20031,25,0,79,2.626133,,0,0,20028,0,25,20028.6,0,25,3,0,0
38:29.8,20032,25,0,79,2.652579,,0,0,20031,0,25,20029.4,0,25,1,0,0
38:32.4,20033,25,0,79,2.606274,,0,0,20032,0,25,20030.4,0,25,1,0,0
38:35.1,20033,25,0,79,2.677606,,0,0,20033,0,25,20031.4,0,25,0,0,0
38:37.7,20033,25,0,79,2.61468,,0,0,20033,0,25,20032.4,0,25,0,0,0
38:40.4,20033,25,0,79,2.674178,,0,0,20033,0,25,20032.8,0,25,0,0,0
38:43.0,20033,25,0,79,2.621137,,0,0,20033,0,25,20033,0,25,0,0,0
38:45.7,20033,25,0,79,2.651428,,0,0,20033,0,25,20033,0,25,0,0,0
38:48.3,20037,25,0,79,2.613963,,0,0,20033,0,25,20033.8,0,25,4,0,0
38:51.0,20037,25,0,79,2.675046,,0,0,20037,0,25,20034.6,0,25,0,0,0
38:53.6,20038,25,0,79,2.615465,,0,0,20037,0,25,20035.6,0,25,1,0,0
38:56.3,20038,25,0,79,2.676216,,0,0,20038,0,25,20036.6,0,25,0,0,0
38:58.9,20038,25,0,79,2.614907,,0,0,20038,0,25,20037.6,0,25,0,0,0
39:01.6,20038,25,0,79,2.675607,,0,0,20038,0,25,20037.8,0,25,0,0,0
39:04.2,20039,25,0,79,2.615529,,0,0,20038,0,25,20038.2,0,25,1,0,0
39:06.9,20038,25,1,79,2.675643,793950,1,20038,20039,0,25,20038.2,0.2,25,-1,1,0
39:09.5,20040,25,0,79,2.60859,,0,0,20038,1,25,20038.6,0.2,25,2,-1,0
39:12.1,20040,25,0,79,2.674922,,0,0,20040,0,25,20039,0.2,25,0,0,0
39:14.8,20040,25,0,79,2.620063,,0,0,20040,0,25,20039.4,0.2,25,0,0,0
39:17.4,20042,25,0,79,2.683552,,0,0,20040,0,25,20040,0.2,25,2,0,0
39:20.1,20042,25,0,79,2.615373,,0,0,20042,0,25,20040.8,0,25,0,0,0
39:22.7,20043,25,0,79,2.652894,,0,0,20042,0,25,20041.4,0,25,1,0,0
39:25.3,20043,25,0,79,2.613248,,0,0,20043,0,25,20042,0,25,0,0,0
39:28.0,20043,25,0,79,2.677812,,0,0,20043,0,25,20042.6,0,25,0,0,0
39:30.6,20043,25,0,79,2.621616,,0,0,20043,0,25,20042.8,0,25,0,0,0
39:33.3,20043,25,0,79,2.679989,,0,0,20043,0,25,20043,0,25,0,0,0
39:35.9,20043,25,0,79,2.622137,,0,0,20043,0,25,20043,0,25,0,0,0
39:38.6,20043,25,0,79,2.664702,,0,0,20043,0,25,20043,0,25,0,0,0
39:41.2,20043,25,0,79,2.623504,,0,0,20043,0,25,20043,0,25,0,0,0
39:43.9,20045,25,0,79,2.672772,,0,0,20043,0,25,20043.4,0,25,2,0,0
39:46.5,20045,25,0,79,2.617295,,0,0,20045,0,25,20043.8,0,25,0,0,0
39:49.2,20044,25,0,79,2.675988,,0,0,20045,0,25,20044,0,25,-1,0,0
39:51.8,20046,25,0,79,2.619027,,0,0,20044,0,25,20044.6,0,25,2,0,0
39:54.5,20046,25,0,79,2.676294,,0,0,20046,0,25,20045.2,0,25,0,0,0
39:57.1,20047,25,0,79,2.622353,,0,0,20046,0,25,20045.6,0,25,1,0,0
39:59.8,20047,25,0,79,2.675949,,0,0,20047,0,25,20046,0,25,0,0,0
40:02.4,20047,25,0,79,2.612132,,0,0,20047,0,25,20046.6,0,25,0,0,0
40:05.1,20048,25,0,79,2.68248,,0,0,20047,0,25,20047,0,25,1,0,0
40:07.7,20048,25,0,79,2.620917,,0,0,20048,0,25,20047.4,0,25,0,0,0
40:10.4,20048,25,0,79,2.683244,,0,0,20048,0,25,20047.6,0,25,0,0,0
40:13.0,20048,25,0,79,2.61939,,0,0,20048,0,25,20047.8,0,25,0,0,0
40:15.7,20048,25,0,79,2.678874,,0,0,20048,0,25,20048,0,25,0,0,0
40:18.3,20048,25,0,79,2.614385,,0,0,20048,0,25,20048,0,25,0,0,0
40:21.0,20049,25,0,79,2.677753,,0,0,20048,0,25,20048.2,0,25,1,0,0
40:23.6,20048,25,0,79,2.624939,,0,0,20049,0,25,20048.2,0,25,-1,0,0
40:26.3,20049,25,0,79,2.676516,,0,0,20048,0,25,20048.4,0,25,1,0,0
40:28.9,20048,25,0,79,2.62049,,0,0,20049,0,25,20048.4,0,25,-1,0,0
40:31.6,20049,25,0,79,2.683231,,0,0,20048,0,25,20048.6,0,25,1,0,0
40:34.2,20048,25,0,79,2.624951,,0,0,20049,0,25,20048.4,0,25,-1,0,0
40:36.9,20049,25,0,79,2.691356,,0,0,20048,0,25,20048.6,0,25,1,0,0
40:39.5,20049,25,0,79,2.613969,,0,0,20049,0,25,20048.6,0,25,0,0,0
40:42.2,20050,25,1,79,2.684773,793950,1,20050,20049,0,25,20049,0.2,25,1,1,0
40:44.8,20050,25,0,79,2.621363,,0,0,20050,1,25,20049.2,0.2,25,0,-1,0
40:47.5,20050,25,1,79,2.67807,793950,1,20050,20050,0,25,20049.6,0.4,25,0,1,0
40:50.1,20050,25,1,79,2.620919,793950,1,20050,20050,1,25,20049.8,0.6,25,0,0,0
40:52.8,20052,25,1,79,2.681794,793950,1,20052,20050,1,25,20050.4,0.8,25,2,0,0
40:55.4,20053,25,1,79,2.614233,793950,1,20053,20052,1,25,20051,0.8,25,1,0,0
40:58.1,20053,25,1,79,2.68012,793950,1,20053,20053,1,25,20051.6,1,25,0,0,0
41:00.7,20052,25,1,79,2.626267,793950,1,20052,20053,1,25,20052,1,25,-1,0,0
41:03.4,20052,25,0,79,2.684596,,0,0,20052,1,25,20052.4,0.8,25,0,-1,0
41:06.0,20053,25,0,79,2.632658,,0,0,20052,0,25,20052.6,0.6,25,1,0,0
41:08.7,20052,25,0,79,2.673325,,0,0,20053,0,25,20052.4,0.4,25,-1,0,0
41:11.3,20053,25,0,79,2.616892,,0,0,20052,0,25,20052.4,0.2,25,1,0,0
41:14.0,20053,25,1,79,2.68139,793950,1,20053,20053,0,25,20052.6,0.2,25,0,1,0
41:16.6,20053,25,0,79,2.627057,,0,0,20053,1,25,20052.8,0.2,25,0,-1,0
41:19.3,20053,25,0,79,2.680454,,0,0,20053,0,25,20052.8,0.2,25,0,0,0
